# $Id: steel_magfieldmap.dat,v 1.1 2007/08/24 14:52:43 fisyak Exp $
# $Log: steel_magfieldmap.dat,v $
# Revision 1.1  2007/08/24 14:52:43  fisyak
# Add mag. field map in steel
#
#Magentic field map was calculated by Wuzheng Meng from CAD.
#This calculation was done in the 3D OPERA frame.
#The magnetic steel and coils were in the simulation. 
#z 0-150 cm, phi 0-12 degree,r 222-440cm.
#115 r bin from 222-440cm
#16 z bin  from 0 to 150 cm.
#25 phi bin from 0 to 12 degree. 
#Please note br(phi)=br(phi+12*N),  bphi(phi)=bphi(phi+12*N),  bz(phi)=bz(phi+12*N);
# r     z   phi    bx        bz   by
---------------------------------------------------------< start of table
286    30    6.5    -196.437    1894.63    -21.2216
286    40    6.5    193.003    1899.71    22.0276
286    50    6.5    621.711    1894.29    70.5609
286    60    6.5    -22.6131    1892    -2.04855
286    70    6.5    -824.979    1903.37    -92.5921
286    80    6.5    -400.096    1920.86    -44.2875
286    90    6.5    -26.0683    1928.89    -2.70053
286    100    6.5    349.187    1924.61    39.0743
286    110    6.5    780.255    1911.2    88.2418
286    120    6.5    -219.01    1906.31    -24.6461
286    130    6.5    -684.97    1916.19    -76.9129
286    140    6.5    -280.355    1931.99    -31.0947
286    150    6.5    86.4846    1935.09    9.60615
287    0    6.5    0    1702.89    0
287    10    6.5    -1080.41    1706.97    -121.26
287    20    6.5    -602.907    1725.24    -66.4245
287    30    6.5    -197.661    1741.92    -21.2984
287    40    6.5    192.69    1748.14    21.9439
287    50    6.5    619.039    1749.58    70.1826
287    60    6.5    -23.2306    1753.82    -2.10076
287    70    6.5    -822.884    1758.86    -92.2354
287    80    6.5    -400.768    1768.43    -44.2555
287    90    6.5    -26.1694    1773.92    -2.70417
287    100    6.5    349.367    1772.52    39.0095
287    110    6.5    777.591    1767.16    87.8535
287    120    6.5    -218.177    1767.08    -24.5277
287    130    6.5    -683.268    1769.19    -76.6087
287    140    6.5    -280.907    1778.23    -31.0839
287    150    6.5    86.6932    1779.94    9.6043
288    0    6.5    0    1573.08    0
288    10    6.5    -1077.29    1569.41    -120.738
288    20    6.5    -603.665    1576.87    -66.3421
288    30    6.5    -198.753    1589.28    -21.3611
288    40    6.5    192.048    1596.49    21.8161
288    50    6.5    615.435    1604.71    69.6843
288    60    6.5    -24.0019    1615.97    -2.17035
288    70    6.5    -819.919    1614.23    -91.7638
288    80    6.5    -401.014    1615.78    -44.1701
288    90    6.5    -26.2833    1619.01    -2.71018
288    100    6.5    349.083    1620.11    38.8847
288    110    6.5    773.973    1623.05    87.3417
288    120    6.5    -217.116    1628.19    -24.3782
288    130    6.5    -680.74    1622    -76.1961
288    140    6.5    -281.132    1624.24    -31.0316
288    150    6.5    86.8072    1624.79    9.59045
289    0    6.5    0    1443.82    0
289    10    6.5    -1072.94    1431.76    -120.057
289    20    6.5    -603.791    1428.01    -66.1809
289    30    6.5    -199.718    1436.62    -21.4106
289    40    6.5    191.088    1444.65    21.6453
289    50    6.5    610.75    1459.63    69.0488
289    60    6.5    -24.9469    1478.8    -2.25959
289    70    6.5    -815.911    1469.46    -91.1577
289    80    6.5    -400.843    1462.81    -44.0321
289    90    6.5    -26.4085    1464.07    -2.7184
289    100    6.5    348.336    1467.25    38.7001
289    110    6.5    769.205    1478.88    86.6841
289    120    6.5    -215.759    1489.97    -24.1899
289    130    6.5    -677.262    1474.54    -75.6612
289    140    6.5    -281.046    1469.94    -30.9397
289    150    6.5    86.8324    1469.56    9.56527
290    0    6.5    0    1315.47    0
290    10    6.5    -1067.08    1294.02    -119.188
290    20    6.5    -603.293    1278.54    -65.9423
290    30    6.5    -200.567    1283.85    -21.4479
290    40    6.5    189.82    1292.51    21.4327
290    50    6.5    604.797    1314.24    68.2551
290    60    6.5    -26.0907    1342.73    -2.37134
290    70    6.5    -810.646    1324.49    -90.3927
290    80    6.5    -400.266    1309.39    -43.843
290    90    6.5    -26.5438    1309.02    -2.72867
290    100    6.5    347.135    1313.84    38.4565
290    110    6.5    763.041    1334.66    85.8527
290    120    6.5    -214.022    1352.8    -23.9532
290    130    6.5    -672.693    1326.69    -74.9877
290    140    6.5    -280.659    1315.2    -30.8095
290    150    6.5    86.7763    1314.16    9.5296
291    0    6.5    0    1188.44    0
291    10    6.5    -1059.4    1156.2    -118.094
291    20    6.5    -602.194    1128.29    -65.6284
291    30    6.5    -201.309    1130.88    -21.474
291    40    6.5    188.266    1139.95    21.1809
291    50    6.5    597.36    1168.4    67.2784
291    60    6.5    -27.4643    1208.21    -2.50912
291    70    6.5    -803.863    1179.23    -89.4392
291    80    6.5    -399.305    1155.43    -43.6051
291    90    6.5    -26.6871    1153.79    -2.74077
291    100    6.5    345.495    1159.73    38.1559
291    110    6.5    755.173    1190.35    84.8123
291    120    6.5    -211.8    1217.14    -23.6562
291    130    6.5    -666.871    1178.28    -74.1571
291    140    6.5    -279.997    1159.95    -30.6436
291    150    6.5    86.6479    1158.53    9.48449
292    0    6.5    0    1062.37    0
292    10    6.5    -1050.43    1018.13    -116.822
292    20    6.5    -600.816    977.472    -65.2762
292    30    6.5    -201.973    977.948    -21.4948
292    40    6.5    186.63    987.139    20.9102
292    50    6.5    589.029    1021.89    66.1715
292    60    6.5    -28.9035    1075.14    -2.65933
292    70    6.5    -796.077    1033.45    -88.3454
292    80    6.5    -398.173    1001.08    -43.3427
292    90    6.5    -26.8272    998.562    -2.75413
292    100    6.5    343.696    1005.17    37.827
292    110    6.5    746.114    1045.73    83.6082
292    120    6.5    -209.229    1082.93    -23.3115
292    130    6.5    -660.342    1029.15    -73.2219
292    140    6.5    -279.216    1004.4    -30.4594
292    150    6.5    86.4964    1002.85    9.43545
293    0    6.5    0    933.577    0
293    10    6.5    -1044.64    879.107    -115.816
293    20    6.5    -600.64    827.934    -65.0568
293    30    6.5    -202.648    826.562    -21.533
293    40    6.5    185.837    835.335    20.7119
293    50    6.5    584.105    874.338    65.3461
293    60    6.5    -29.2798    940.802    -2.72277
293    70    6.5    -791.356    886.665    -87.5206
293    80    6.5    -397.821    847.863    -43.164
293    90    6.5    -26.9202    844.649    -2.7675
293    100    6.5    343.049    852.115    37.6042
293    110    6.5    740.278    899.979    82.6707
293    120    6.5    -207.599    947.717    -23.0507
293    130    6.5    -656.794    879.305    -72.5488
293    140    6.5    -278.984    850.287    -30.33
293    150    6.5    86.5103    848.445    9.40401
294    0    6.5    0    807.981    0
294    10    6.5    -1035.11    739.825    -114.37
294    20    6.5    -599.774    677.194    -64.7554
294    30    6.5    -203.201    674.535    -21.5589
294    40    6.5    184.73    682.652    20.4735
294    50    6.5    576.801    725.483    64.2362
294    60    6.5    -29.883    810.27    -2.81461
294    70    6.5    -783.824    738.859    -86.3641
294    80    6.5    -397.046    693.717    -42.9347
294    90    6.5    -27.0256    690.142    -2.78305
294    100    6.5    341.905    698.053    37.3202
294    110    6.5    731.195    753.727    81.3503
294    120    6.5    -205.042    816.236    -22.6808
294    130    6.5    -651.288    728.007    -71.6422
294    140    6.5    -278.46    695.378    -30.1651
294    150    6.5    86.4366    693.429    9.36201
295    0    6.5    0    686.106    0
295    10    6.5    -1020.9    599.937    -112.378
295    20    6.5    -598.32    525.09    -64.3837
295    30    6.5    -203.647    521.805    -21.5743
295    40    6.5    183.374    528.991    20.202
295    50    6.5    566.841    574.73    62.8103
295    60    6.5    -30.7517    684.385    -2.93926
295    70    6.5    -773.008    589.424    -84.8222
295    80    6.5    -395.924    538.535    -42.663
295    90    6.5    -27.1401    534.987    -2.80039
295    100    6.5    340.342    542.861    36.9841
295    110    6.5    718.104    606.463    79.5602
295    120    6.5    -201.412    689.355    -22.1853
295    130    6.5    -643.722    574.743    -70.4901
295    140    6.5    -277.701    539.582    -29.9711
295    150    6.5    86.29    537.741    9.31114
296    0    6.5    0    568.469    0
296    10    6.5    -1000.69    458.779    -109.688
296    20    6.5    -596.409    371.472    -63.9566
296    30    6.5    -204.004    368.319    -21.5812
296    40    6.5    181.844    374.263    19.9062
296    50    6.5    554.043    421.26    61.0479
296    60    6.5    -31.9062    564.06    -3.09902
296    70    6.5    -758.459    437.431    -82.8436
296    80    6.5    -394.542    382.217    -42.3592
296    90    6.5    -27.2598    379.133    -2.81908
296    100    6.5    338.465    386.418    36.6076
296    110    6.5    700.066    457.285    77.1935
296    120    6.5    -196.62    568.049    -21.5539
296    130    6.5    -634.107    418.866    -69.0939
296    140    6.5    -276.774    382.825    -29.7558
296    150    6.5    86.0903    381.33    9.25364
297    0    6.5    0    455.54    0
297    10    6.5    -972.538    314.944    -106.079
297    20    6.5    -594.198    216.212    -63.4921
297    30    6.5    -204.291    214.032    -21.5816
297    40    6.5    180.226    218.391    19.5959
297    50    6.5    538.474    263.991    58.9565
297    60    6.5    -33.3301    450.219    -3.29205
297    70    6.5    -739.93    281.489    -80.4003
297    80    6.5    -393.005    224.68    -42.0351
297    90    6.5    -27.3804    222.542    -2.83863
297    100    6.5    336.396    228.622    36.2047
297    110    6.5    676.05    304.546    74.1328
297    120    6.5    -190.701    453.354    -20.7905
297    130    6.5    -622.668    259.623    -67.4792
297    140    6.5    -275.755    225.042    -29.5276
297    150    6.5    85.8582    224.156    9.19186
298    0    6.5    0    347.7    0
298    10    6.5    -933.771    164.978    -101.248
298    20    6.5    -591.871    59.2074    -63.011
298    30    6.5    -204.525    58.9117    -21.5777
298    40    6.5    178.619    61.3184    19.2823
298    50    6.5    520.676    101.672    56.598
298    60    6.5    -34.9528    343.683    -3.51027
298    70    6.5    -717.788    119.7    -77.5338
298    80    6.5    -391.43    65.8564    -41.704
298    90    6.5    -27.4977    65.1809    -2.85855
298    100    6.5    334.275    69.3931    35.7915
298    110    6.5    645.456    145.256    70.3094
298    120    6.5    -183.891    346.246    -19.9222
298    130    6.5    -609.931    96.2464    -65.706
298    140    6.5    -274.724    66.1858    -29.296
298    150    6.5    85.6155    66.1841    9.12831
299    0    6.5    0    245.204    0
299    10    6.5    -883.65    -0.0566082    -95.1098
299    20    6.5    -589.629    -99.6068    -62.5362
299    30    6.5    -204.727    -97.0683    -21.5718
299    40    6.5    177.126    -96.9943    18.9771
299    50    6.5    501.867    -66.8132    54.1109
299    60    6.5    -36.6432    245.034    -3.73877
299    70    6.5    -693.601    -49.9184    -74.4231
299    80    6.5    -389.943    -94.2949    -41.3804
299    90    6.5    -27.6068    -92.9722    -2.87831
299    100    6.5    332.258    -91.3202    35.3856
299    110    6.5    609.939    -25.0394    65.9122
299    120    6.5    -176.671    247.45    -19.0037
299    130    6.5    -596.768    -71.8639    -63.8736
299    140    6.5    -273.77    -93.7768    -29.0707
299    150    6.5    85.3847    -92.6075    9.06554
300    0    6.5    0    148.143    0
300    10    6.5    -834.472    3.72258    -89.0653
300    20    6.5    -587.68    -67.5628    -62.0915
300    30    6.5    -204.917    -61.231    -21.566
300    40    6.5    175.852    -63.8719    18.6925
300    50    6.5    483.822    -49.2278    51.6977
300    60    6.5    -38.2295    154.48    -3.95797
300    70    6.5    -670.189    -35.5817    -71.3892
300    80    6.5    -388.675    -63.0996    -41.079
300    90    6.5    -27.7034    -59.2393    -2.89738
300    100    6.5    330.504    -60.8454    35.0052
300    110    6.5    575.234    -16.3226    61.5946
300    120    6.5    -169.692    157.236    -18.1091
300    130    6.5    -584.289    -52.2419    -62.1084
300    140    6.5    -272.98    -62.1689    -28.8621
300    150    6.5    85.1887    -59.541    9.00617
301    0    6.5    0    56.4401    0
301    10    6.5    -798.474    -7.506    -84.509
301    20    6.5    -586.233    -37.3325    -61.7007
301    30    6.5    -205.114    -26.2726    -21.5627
301    40    6.5    174.905    -32.0003    18.4405
301    50    6.5    468.307    -37.7817    49.5594
301    60    6.5    -39.5412    71.8062    -4.14842
301    70    6.5    -650.354    -29.0391    -68.7516
301    80    6.5    -387.755    -33.2401    -40.8145
301    90    6.5    -27.7827    -26.3161    -2.91524
301    100    6.5    329.172    -31.86    34.6684
301    110    6.5    547.057    -18.5817    58.0079
301    120    6.5    -163.6    75.3272    -17.3121
301    130    6.5    -573.598    -37.3331    -60.5364
301    140    6.5    -272.444    -31.6784    -28.68
301    150    6.5    85.0501    -27.3115    8.95275
302    0    6.5    0    -11809.2    0
302    10    6.5    -573.237    -12178.3    -46.829
302    20    6.5    -494.395    -12602.2    -35.1656
302    30    6.5    -190.274    -12768.7    -12.1739
302    40    6.5    125.242    -12730.2    10.3913
302    50    6.5    308.731    -12469.6    28.2504
302    60    6.5    -53.5996    -12162.4    -2.2946
302    70    6.5    -482.727    -12460.2    -39.5744
302    80    6.5    -328.139    -12763.4    -23.6648
302    90    6.5    -30.4794    -12852.1    -1.92256
302    100    6.5    262.742    -12760.1    19.7437
302    110    6.5    364.886    -12442    32.0726
302    120    6.5    -116.442    -12214.9    -10.2184
302    130    6.5    -433.209    -12563.1    -35.68
302    140    6.5    -228.062    -12808.6    -16.673
302    150    6.5    70.2983    -12853.2    4.73795
303    0    6.5    0    -11845.9    0
303    10    6.5    -558.805    -12190.3    -45.5218
303    20    6.5    -486.283    -12593.8    -34.8279
303    30    6.5    -188.816    -12757.2    -12.3041
303    40    6.5    121.033    -12720.1    9.98541
303    50    6.5    297.972    -12472.2    27.0456
303    60    6.5    -54.4336    -12187.3    -2.54183
303    70    6.5    -471.211    -12465.1    -38.5513
303    80    6.5    -322.868    -12754.6    -23.4462
303    90    6.5    -30.684    -12841.6    -2.00155
303    100    6.5    256.959    -12751.7    19.3388
303    110    6.5    353.685    -12449.8    30.8815
303    120    6.5    -113.367    -12238.9    -9.90624
303    130    6.5    -422.603    -12563.7    -34.7335
303    140    6.5    -224.165    -12799.3    -16.4894
303    150    6.5    68.9565    -12843    4.67118
304    0    6.5    0    -11882.7    0
304    10    6.5    -544.372    -12202.2    -44.2138
304    20    6.5    -478.171    -12585.5    -34.4887
304    30    6.5    -187.358    -12745.8    -12.4334
304    40    6.5    116.825    -12710.1    9.57933
304    50    6.5    287.214    -12474.8    25.8409
304    60    6.5    -55.2676    -12212.2    -2.78863
304    70    6.5    -459.696    -12470    -37.5275
304    80    6.5    -317.598    -12745.8    -23.2266
304    90    6.5    -30.8886    -12831.2    -2.0804
304    100    6.5    251.177    -12743.3    18.9332
304    110    6.5    342.484    -12457.7    29.6903
304    120    6.5    -110.292    -12262.9    -9.59397
304    130    6.5    -411.996    -12564.2    -33.7863
304    140    6.5    -220.268    -12790    -16.3052
304    150    6.5    67.6148    -12832.8    4.60419
305    0    6.5    0    -11919.4    0
305    10    6.5    -529.94    -12214.1    -42.9051
305    20    6.5    -470.059    -12577.1    -34.148
