MICAP neutron cross-section file. TOL=2.0% ANG=2.0%   C.Zeitnitz                
Mon Mar  4 20:10:52 1996
       101
     1 35079   100     1 35079   100     1 35079   100     1 35079   100
 58.43379     3.144970     59.24469     2.346530     59.92044     1.907000      
 60.94334     1.460440     62.14909     1.126350     63.59599    0.8726640      
 65.20719    0.6917880     66.98269    0.5607150     69.64594    0.4362960      
 71.42144    0.3808010     73.63551    0.3298010     77.32564    0.2721740      
 83.22984    0.2179220     89.65185    0.1847320     100.3552    0.1556230      
 115.7545    0.1394100     124.9941    0.1373010     142.3248    0.1473540      
 150.4181    0.1647080     153.2269    0.1812750     154.7755    0.2062400      
 155.5979    0.2407690     156.0914    0.2868920     156.4203    0.3489820      
 156.6477    0.4308680     156.8068    0.5340630     156.9432    0.6870370      
 157.0569    0.8983070     157.1478     1.154570     157.2323     1.489820      
 157.2957     1.817040     157.4226     2.695190     157.5758     4.126330      
 157.8091     6.405490     157.9399     7.115600     158.0000     7.197400      
 158.1578     6.634880     158.2446     5.934250     158.5636     2.803360      
 158.6944     1.873780     158.8124     1.301910     158.9304    0.9334180      
 159.0483    0.7053230     159.1663    0.5647590     159.3081    0.4618920      
 159.4971    0.3822680     159.7333    0.3258060     160.1113    0.2776190      
 160.6783    0.2437190     161.8432    0.2200070     162.7168    0.2154940      
 166.0798    0.2255380     170.1754    0.2624140     173.7585    0.3206070      
 176.3176    0.3918200     178.5988    0.4985480     180.3243    0.6343260      
